codigo,descricao,grupo,total_movimento,data_baixa,estoque_minimo,tempo_reposicao,ano,mes
7045,BRACO INJ MINI ARAN PRETO 8336 ASPEN,INJETADOS,6,2024-01-16 00:00:00.000,0,12,2024,1
4582,QUADRO INJ PRETO 8340/8341 LIN. VIRGINIA,INJETADOS,8,2025-08-20 00:00:00.000,300,12,2025,8
9287,PORCA PASSANTE PRETA INJETADA,INJETADOS,16,2025-08-20 00:00:00.000,4500,12,2025,8
4586,LENTE INJ CRISTAL 8340/8341 LIN VIRGINIA,INJETADOS,32,2025-08-20 00:00:00.000,2100,12,2025,8
4628,"SACO PE LISO 35x50X0,08- 8343-8348-8349",EMBALAGEM,8,2025-08-20 00:00:00.000,300,2,2025,8
4697,CX SIMPLES MASTER 550X335X295 REF-8343,EMBALAGEM,1,2025-08-20 00:00:00.000,15,7,2025,8
5218,CARTELA CLICK PADRAO DUPLEX 300GR VERNIZ,EMBALAGEM,8,2025-08-20 00:00:00.000,3000,7,2025,8
5228,CONJ ARANDELA PRETO 341/343 CLASSIC,MONTADOS,8,2025-08-20 00:00:00.000,100,7,2025,8
7721,TRAVESSA INJ DUPLA 2 PARAF M4,MONTADOS,8,2025-08-20 00:00:00.000,1785,12,2025,8
514,SOQUETE PORCELANA E27 FX11 CONICO,ELÉTRICO,2,2024-12-02 00:00:00.000,0,5,2024,12
585,BRACO INJ ARANDE SEX PR,INJETADOS,2,2024-12-02 00:00:00.000,525,12,2024,12
589,QUADRO INJ P/LANTER SEX PR,INJETADOS,2,2024-12-02 00:00:00.000,700,12,2024,12
625,"PARAF AA CAB PAN PHIL 3,5X13 ZB",FIXAÇÃO,8,2024-12-02 00:00:00.000,10453,30,2024,12
2958,CABO 26 CM  PARAL PR,ELÉTRICO,2,2024-12-02 00:00:00.000,4000,15,2024,12
514,SOQUETE PORCELANA E27 FX11 CONICO,ELÉTRICO,90,2024-02-23 00:00:00.000,0,5,2024,2
625,"PARAF AA CAB PAN PHIL 3,5X13 ZB",FIXAÇÃO,360,2024-02-23 00:00:00.000,10453,30,2024,2
2958,CABO 26 CM  PARAL PR,ELÉTRICO,90,2024-02-23 00:00:00.000,4000,15,2024,2
9511,QUADRO INJ RED LIN MINESOTA MARROM,INJETADOS,90,2024-02-23 00:00:00.000,130,17,2024,2
9515,BRACO INJ ARANDE SEX MARROM,INJETADOS,90,2024-02-23 00:00:00.000,219,12,2024,2
7144,CONJ ARANDELA PRETO 8336 ASPEN,MONTADOS,12,2024-07-31 00:00:00.000,1700,7,2024,7
7169,CONJ.8335/8336 PR (LENTE+QUADRO),INJETADOS,12,2024-07-31 00:00:00.000,2500,12,2024,7
8182,CX  MASTER 470X385X220  REF: 8338,EMBALAGEM,"1,008",2024-07-31 00:00:00.000,85,7,2024,7
583,BOLA SEXTAVADA S/FURO PRETA,INJETADOS,1,2024-10-09 00:00:00.000,800,12,2024,10
625,"PARAF AA CAB PAN PHIL 3,5X13 ZB",FIXAÇÃO,4,2024-10-09 00:00:00.000,10453,30,2024,10
731,POSTE INJ P/ BALIZADOR PR,INJETADOS,1,2024-10-09 00:00:00.000,140,12,2024,10
10342,CONJ SOQ 15 CM PRETO,MONTADOS,16,2024-11-05 00:00:00.000,600,7,2024,11
10670,GRADE  ARANDELA 15 CM OVAL PRETO,INJETADOS,16,2024-11-05 00:00:00.000,45,12,2024,11
10671,LENTE INJ ARANDELA 15CM LEITOSA OVAL,INJETADOS,16,2024-11-05 00:00:00.000,4,12,2024,11
10690,CX PAP SIMPLES KRAFT OVAL  REF: 8190,EMBALAGEM,16,2024-11-05 00:00:00.000,2,7,2024,11
9677,FUNDO ARAN 15 CM LINHA DUBLIN PRETO,INJETADOS,24,2024-10-22 00:00:00.000,86,12,2024,10
10342,CONJ SOQ 15 CM PRETO,MONTADOS,24,2024-10-22 00:00:00.000,600,7,2024,10
10670,GRADE  ARANDELA 15 CM OVAL PRETO,INJETADOS,24,2024-10-22 00:00:00.000,45,12,2024,10
10671,LENTE INJ ARANDELA 15CM LEITOSA OVAL,INJETADOS,24,2024-10-22 00:00:00.000,4,12,2024,10
10690,CX PAP SIMPLES KRAFT OVAL  REF: 8190,EMBALAGEM,24,2024-10-22 00:00:00.000,2,7,2024,10
9677,FUNDO ARAN 15 CM LINHA DUBLIN PRETO,INJETADOS,16,2024-11-05 00:00:00.000,86,12,2024,11
953,CONJ SOQ 40 CM PARALELO PR,MONTADOS,1,2024-10-09 00:00:00.000,400,7,2024,10
4582,QUADRO INJ PRETO 8340/8341 LIN. VIRGINIA,INJETADOS,1,2024-10-09 00:00:00.000,300,12,2024,10
4586,LENTE INJ CRISTAL 8340/8341 LIN VIRGINIA,INJETADOS,4,2024-10-09 00:00:00.000,2100,12,2024,10
5525,CHAPEU INJ TRAPEZIO PRETO 8380/8381 IOWA,INJETADOS,1,2024-10-09 00:00:00.000,87,12,2024,10
5528,PINHAO INJ PRETO 8382/83/84 LINHA IOWA,INJETADOS,1,2024-10-09 00:00:00.000,45,12,2024,10
5530,LENTE TRAPEZIO CRISTAL CHAPEU LINH IOWA,INJETADOS,1,2024-10-09 00:00:00.000,120,17,2024,10
6530,"BASE AL 580MM C/SAPATA  1""1/2",ELABORAÇÃO AX(1),15,2024-06-27 00:00:00.000,50,7,2024,6
4608,CX SIMPLES MASTER 520x520x 520 REF.8310,EMBALAGEM,2,2024-08-02 00:00:00.000,10,7,2024,8
7014,CX PAP PARDA KRAFT REF: 8390 S/IMPRESSÃO,EMBALAGEM,8,2024-08-02 00:00:00.000,65,7,2024,8
10339,8428 MR ARANDELA INDIVIDUAL P/ KIT 2 PCS,ARANDELA,8,2024-08-02 00:00:00.000,0,1,2024,8
6688,"TUBO AL 1"" 1/2 X580MM ESTAMPADO",ELABORAÇÃO AX(1),10,2024-08-26 00:00:00.000,60,7,2024,8
4586,LENTE INJ CRISTAL 8340/8341 LIN VIRGINIA,INJETADOS,8,2024-09-19 00:00:00.000,2100,12,2024,9
7116,CX PAP SIMPLES KRAFT REF: 8335,EMBALAGEM,20,2025-06-25 00:00:00.000,400,7,2025,6
7147,CONJ PENDENTE PRETO 8335 ASPEN,MONTADOS,20,2025-06-25 00:00:00.000,600,7,2025,6
7169,CONJ.8335/8336 PR (LENTE+QUADRO),INJETADOS,20,2025-06-25 00:00:00.000,2500,12,2025,6
8181,CX  MASTER  410X265X390 REF: 335,EMBALAGEM,"1,68",2025-06-25 00:00:00.000,40,7,2025,6
5528,PINHAO INJ PRETO 8382/83/84 LINHA IOWA,INJETADOS,8,2024-12-16 00:00:00.000,45,12,2024,12
5530,LENTE TRAPEZIO CRISTAL CHAPEU LINH IOWA,INJETADOS,8,2024-12-16 00:00:00.000,120,17,2024,12
5575,CX PAP SIMPLES KRAFT REF: 8381/8383/8384,EMBALAGEM,8,2024-12-16 00:00:00.000,30,7,2024,12
5630,CX MASTER 410x370x590 REF:8381/8383/8384,EMBALAGEM,1,2024-12-16 00:00:00.000,3,7,2024,12
7721,TRAVESSA INJ DUPLA 2 PARAF M4,MONTADOS,8,2024-12-16 00:00:00.000,1785,12,2024,12
4761,CONJ DISCO INJ PRETO TEXT P/ LANT 340,MONTADOS,20,2025-06-25 00:00:00.000,1300,7,2025,6
9615,CONJ ARANDELA MARROM 8341/8343 CLASSIC,MONTADOS,2,2024-09-19 00:00:00.000,50,7,2024,9
585,BRACO INJ ARANDE SEX PR,INJETADOS,8,2024-12-16 00:00:00.000,525,12,2024,12
2960,CONJ SOQ 26 CM PARAL PR S/ CHAPINHA,MONTADOS,8,2024-12-16 00:00:00.000,600,7,2024,12
4582,QUADRO INJ PRETO 8340/8341 LIN. VIRGINIA,INJETADOS,8,2024-12-16 00:00:00.000,300,12,2024,12
4586,LENTE INJ CRISTAL 8340/8341 LIN VIRGINIA,INJETADOS,32,2024-12-16 00:00:00.000,2100,12,2024,12
5525,CHAPEU INJ TRAPEZIO PRETO 8380/8381 IOWA,INJETADOS,8,2024-12-16 00:00:00.000,87,12,2024,12
4628,"SACO PE LISO 35x50X0,08- 8343-8348-8349",EMBALAGEM,2,2024-09-19 00:00:00.000,300,2,2024,9
4697,CX SIMPLES MASTER 550X335X295 REF-8343,EMBALAGEM,"0,25",2024-09-19 00:00:00.000,15,7,2024,9
5218,CARTELA CLICK PADRAO DUPLEX 300GR VERNIZ,EMBALAGEM,2,2024-09-19 00:00:00.000,3000,7,2024,9
7721,TRAVESSA INJ DUPLA 2 PARAF M4,MONTADOS,2,2024-09-19 00:00:00.000,1785,12,2024,9
9288,PORCA PASSANTE MARROM INJETADA,INJETADOS,4,2024-09-19 00:00:00.000,490,12,2024,9
9517,QUADRO INJ MARROM 8340/8341 LIN.VIRGINIA,INJETADOS,2,2024-09-19 00:00:00.000,120,12,2024,9
506,"PARAF AA CAB PAN PHIL 2,9X9,5 ZB",FIXAÇÃO,4,2024-08-06 00:00:00.000,3000,3,2024,8
516,LENTE SEXTAVADA C/TEXTURA,INJETADOS,12,2024-08-06 00:00:00.000,2500,12,2024,8
583,BOLA SEXTAVADA S/FURO PRETA,INJETADOS,2,2024-08-06 00:00:00.000,800,12,2024,8
587,CHAPEU INJ P/ LANTER SEX PR,INJETADOS,2,2024-08-06 00:00:00.000,700,12,2024,8
807,GRAMPO BARRETE 35X18 (CAIXA C/ 5000 UNI),FIXAÇÃO,"2,68",2024-08-06 00:00:00.000,0,3,2024,8
1030,CX MASTER 604x362x383 REF:8114/ 8115,EMBALAGEM,"0,34",2024-08-06 00:00:00.000,30,7,2024,8
10878,ARTICULADOR AL PRETO M10 13X68MM,ALUMINIO,12,2025-08-07 00:00:00.000,0,0,2025,8
10884,TRAVESSA SPOT 35MM ROSCA CENTRAL M10 ZB,INJETADOS,12,2025-08-07 00:00:00.000,200,10,2025,8
10885,"SACO PE LISO 8X26X0,10",EMBALAGEM,12,2025-08-07 00:00:00.000,0,0,2025,8
7583,SOQ PORCE G9 C/CHAPI ROSCA M10 CABO15CM,ELÉTRICO,12,2025-08-07 00:00:00.000,100,10,2025,8
10311,CX  MASTER  155x155x170 MR11 INDIVIDUAL,EMBALAGEM,"1,008",2025-08-07 00:00:00.000,0,10,2025,8
10778,CARTELA MINI P/ SPOT CARTAO 250GR 1 COR,EMBALAGEM,12,2025-08-07 00:00:00.000,0,0,2025,8
10873,TUBO AL 7/8 EXPANDIDO PRETO LISO,PINTURA,12,2025-08-07 00:00:00.000,0,0,2025,8
10875,TAMPAO AL ESTAMPADO 7/8 PRETO LISO,PINTURA,12,2025-08-07 00:00:00.000,0,0,2025,8
10877,"MOLA ARAME INOX 0,9MM P/ LAMP G9",FIXAÇÃO,12,2025-08-07 00:00:00.000,200,10,2025,8
9730,ANEL INJETADO BRANCO SPOT SOBREPOR,INJETADOS,12,2025-04-09 00:00:00.000,35,12,2025,4
9733,KIT 2 PA PANELA 4 X 20 ZA+2 BUCHA 6 PLAS,FIXAÇÃO,12,2025-04-09 00:00:00.000,100,10,2025,4
9735,CAPA ALTA INJETADA QUADRADA BRANCA,INJETADOS,12,2025-04-09 00:00:00.000,65,12,2025,4
9742,CX CARTAO 300G 84X84X130 REF.8832-8833,EMBALAGEM,12,2025-04-09 00:00:00.000,58,7,2025,4
9745,TRAVESSA BRANCA INJETADA P/SPOT SOBREPOR,INJETADOS,12,2025-04-09 00:00:00.000,39,12,2025,4
9753,"SACO PE LISO 13x19x0,08",EMBALAGEM,12,2025-04-09 00:00:00.000,500,1,2025,4
8181,CX  MASTER  410X265X390 REF: 335,EMBALAGEM,6,2025-03-13 00:00:00.000,40,7,2025,3
8580,CONJ.8335/8336 COBRE (LENTE+QUADRO),INJETADOS,24,2025-03-13 00:00:00.000,333,12,2025,3
8800,CONJ DISCO INJ COBRE TEXT P/ LANT 340,MONTADOS,24,2025-03-13 00:00:00.000,120,10,2025,3
8900,CONJ PENDENTE COBRE 8335 ASPEN,MONTADOS,24,2025-03-13 00:00:00.000,90,10,2025,3
859,SOQUE PORCE P/ DICROI GU 10 C/CABO 15CM,ELÉTRICO,12,2025-04-09 00:00:00.000,136,7,2025,4
8167,CX SIMPLES MASTER 350x260x135 REF -8832,EMBALAGEM,"1,008",2025-04-09 00:00:00.000,24,7,2025,4
1385,CX PAP PARDA KRAFT REF 8114/ 8115,EMBALAGEM,2,2024-08-06 00:00:00.000,180,7,2024,8
6476,CONJ ARANDELA PRETO 8114,MONTADOS,2,2024-08-06 00:00:00.000,80,7,2024,8
7721,TRAVESSA INJ DUPLA 2 PARAF M4,MONTADOS,2,2024-08-06 00:00:00.000,1785,12,2024,8
9287,PORCA PASSANTE PRETA INJETADA,INJETADOS,4,2024-08-06 00:00:00.000,4500,12,2024,8
8328,BALIZADOR AL 1 1/2 X50MM  140X140,ELABORAÇÃO AX(1),10,2025-02-19 00:00:00.000,48,7,2025,2
7116,CX PAP SIMPLES KRAFT REF: 8335,EMBALAGEM,24,2025-03-13 00:00:00.000,400,7,2025,3
561,NIPEL INJ 35MM PR,INJETADOS,3,2024-03-15 00:00:00.000,1305,12,2024,3
5218,CARTELA CLICK PADRAO DUPLEX 300GR VERNIZ,EMBALAGEM,1,2024-03-15 00:00:00.000,3000,7,2024,3
5726,PONTEIRA INTERNA S/ RANHURA 20 X 20 PR,INJETADOS,2,2024-03-15 00:00:00.000,100,0,2024,3
5992,TRILHO 400MM 3 FUROS 40X160 PRETO LISO,PINTURA,1,2024-03-15 00:00:00.000,0,1,2024,3
6052,DISCO AL PEQ 2 FUROS P/ TRILHO PR LISO,PINTURA,1,2024-03-15 00:00:00.000,12,1,2024,3
6435,CX MASTER REF 8265-8268-8422/3,EMBALAGEM,"0,5",2024-03-15 00:00:00.000,55,10,2024,3
7721,TRAVESSA INJ DUPLA 2 PARAF M4,MONTADOS,8,2025-03-28 00:00:00.000,1785,12,2025,3
9287,PORCA PASSANTE PRETA INJETADA,INJETADOS,16,2025-03-28 00:00:00.000,4500,12,2025,3
10342,CONJ SOQ 15 CM PRETO,MONTADOS,8,2025-01-24 00:00:00.000,600,7,2025,1
4582,QUADRO INJ PRETO 8340/8341 LIN. VIRGINIA,INJETADOS,8,2025-03-28 00:00:00.000,300,12,2025,3
4586,LENTE INJ CRISTAL 8340/8341 LIN VIRGINIA,INJETADOS,32,2025-03-28 00:00:00.000,2100,12,2025,3
4621,CX PAP PARDA KRAFT REF: 8341,EMBALAGEM,8,2025-03-28 00:00:00.000,110,7,2025,3
4630,CX SIMPLES MASTER 692x350x284 REF:8341,EMBALAGEM,1,2025-03-28 00:00:00.000,12,7,2025,3
5228,CONJ ARANDELA PRETO 341/343 CLASSIC,MONTADOS,8,2025-03-28 00:00:00.000,100,7,2025,3
4566,GRADE INJ REDONDA PRETA 8320,INJETADOS,8,2025-01-24 00:00:00.000,50,12,2025,1
4572,FUNDO ARANDELA LINHA ALABAMA PRETO,INJETADOS,8,2025-01-24 00:00:00.000,50,12,2025,1
4610,CX PAP PARDA KRAFT REF 8320/8321,EMBALAGEM,8,2025-01-24 00:00:00.000,40,7,2025,1
4612,CX MASTER 464x199x545 REF: 8320/8321,EMBALAGEM,1,2025-01-24 00:00:00.000,5,10,2025,1
8218,LAMINA POLICAR ALABAMA 8323 RED TRANSPAR,INJETADOS,8,2025-01-24 00:00:00.000,50,10,2025,1
9713,COPO ARANDELA INJETADO PRETO,INJETADOS,8,2025-01-24 00:00:00.000,850,12,2025,1
7387,CONJ COPO INJET 106 PR/PR 50CM,MONTADOS,3,2024-03-15 00:00:00.000,70,7,2024,3
7721,TRAVESSA INJ DUPLA 2 PARAF M4,MONTADOS,1,2024-03-15 00:00:00.000,1785,12,2024,3
8293,"SACO PEBD LISO 25X75X0,10-TRILHO",EMBALAGEM,1,2024-03-15 00:00:00.000,100,3,2024,3
9287,PORCA PASSANTE PRETA INJETADA,INJETADOS,2,2024-03-15 00:00:00.000,4500,12,2024,3
837,"PERFIL ALUMINIO RED 1.1/ 2X1,58X6000",ALUMINIO,"24,2",2024-10-31 00:00:00.000,0,2,2024,10
625,"PARAF AA CAB PAN PHIL 3,5X13 ZB",FIXAÇÃO,8,2025-01-24 00:00:00.000,10453,30,2025,1
514,SOQUETE PORCELANA E27 FX11 CONICO,ELÉTRICO,400,2024-05-06 00:00:00.000,0,5,2024,5
10143,"CABO  FLEXÍVEL 0,50 MM² 750V 15CM PR",ELÉTRICO,800,2024-05-06 00:00:00.000,1218,15,2024,5
583,BOLA SEXTAVADA S/FURO PRETA,INJETADOS,8,2024-06-05 00:00:00.000,800,12,2024,6
625,"PARAF AA CAB PAN PHIL 3,5X13 ZB",FIXAÇÃO,16,2024-06-05 00:00:00.000,10453,30,2024,6
731,POSTE INJ P/ BALIZADOR PR,INJETADOS,8,2024-06-05 00:00:00.000,140,12,2024,6
1176,CX SIMPLES MASTER 430x380x400- REF.8119,EMBALAGEM,2,2024-06-05 00:00:00.000,45,7,2024,6
10670,GRADE  ARANDELA 15 CM OVAL PRETO,INJETADOS,17,2024-09-05 00:00:00.000,45,12,2024,9
10690,CX PAP SIMPLES KRAFT OVAL  REF: 8190,EMBALAGEM,17,2024-09-05 00:00:00.000,2,7,2024,9
9367,PERFIL AL QUAD 1000 P/ TRILHO,ELABORAÇÃO AX(1),20,2024-07-04 00:00:00.000,0,0,2024,7
626,"PARAF AA CAB PAN PHIL 3,5X16 ZB",FIXAÇÃO,17,2024-09-05 00:00:00.000,4000,2,2024,9
9677,FUNDO ARAN 15 CM LINHA DUBLIN PRETO,INJETADOS,17,2024-09-05 00:00:00.000,86,12,2024,9
9713,COPO ARANDELA INJETADO PRETO,INJETADOS,17,2024-09-05 00:00:00.000,850,12,2024,9
10342,CONJ SOQ 15 CM PRETO,MONTADOS,17,2024-09-05 00:00:00.000,600,7,2024,9
10669,LENTE INJ ARANDELA 15CM CRISTAL OVAL,INJETADOS,17,2024-09-05 00:00:00.000,20,12,2024,9
2960,CONJ SOQ 26 CM PARAL PR S/ CHAPINHA,MONTADOS,8,2024-06-05 00:00:00.000,600,7,2024,6
5549,CHAPEU INJ RED LIN MINESOTA PR,INJETADOS,8,2024-06-05 00:00:00.000,255,12,2024,6
5552,QUADRO INJ RED LIN MINESOTA PR,INJETADOS,8,2024-06-05 00:00:00.000,300,12,2024,6
5554,LENTE INJ REDONDA  MINESSOTA,INJETADOS,8,2024-06-05 00:00:00.000,400,12,2024,6
5578,CX PAP SIMPLES KRAFT REF: 8433,EMBALAGEM,8,2024-06-05 00:00:00.000,30,7,2024,6
8144,CHAPINHA AL DOBRADA P TRILHO,ELABORAÇÃO AX(1),40,2024-07-04 00:00:00.000,0,5,2024,7
514,SOQUETE PORCELANA E27 FX11 CONICO,ELÉTRICO,700,2024-12-16 00:00:00.000,0,5,2024,12
625,"PARAF AA CAB PAN PHIL 3,5X13 ZB",FIXAÇÃO,1400,2024-12-16 00:00:00.000,10453,30,2024,12
2958,CABO 26 CM  PARAL PR,ELÉTRICO,700,2024-12-16 00:00:00.000,4000,15,2024,12
7039,CHAPEU ARAND. INJ PRETO 8336 ASPEN,INJETADOS,700,2024-12-16 00:00:00.000,0,12,2024,12
7045,BRACO INJ MINI ARAN PRETO 8336 ASPEN,INJETADOS,700,2024-12-16 00:00:00.000,0,12,2024,12
7721,TRAVESSA INJ DUPLA 2 PARAF M4,MONTADOS,700,2024-12-16 00:00:00.000,1785,12,2024,12
9287,PORCA PASSANTE PRETA INJETADA,INJETADOS,16,2025-02-03 00:00:00.000,4500,12,2025,2
4582,QUADRO INJ PRETO 8340/8341 LIN. VIRGINIA,INJETADOS,8,2025-02-03 00:00:00.000,300,12,2025,2
4586,LENTE INJ CRISTAL 8340/8341 LIN VIRGINIA,INJETADOS,32,2025-02-03 00:00:00.000,2100,12,2025,2
4621,CX PAP PARDA KRAFT REF: 8341,EMBALAGEM,8,2025-02-03 00:00:00.000,110,7,2025,2
4630,CX SIMPLES MASTER 692x350x284 REF:8341,EMBALAGEM,1,2025-02-03 00:00:00.000,12,7,2025,2
5228,CONJ ARANDELA PRETO 341/343 CLASSIC,MONTADOS,8,2025-02-03 00:00:00.000,100,7,2025,2
7721,TRAVESSA INJ DUPLA 2 PARAF M4,MONTADOS,8,2025-02-03 00:00:00.000,1785,12,2025,2
9287,PORCA PASSANTE PRETA INJETADA,INJETADOS,1400,2024-12-16 00:00:00.000,4500,12,2024,12
4760,CONJ DISCO INJ BRANCO TEXT P/ LANT 340,MONTADOS,12,2024-12-18 00:00:00.000,220,7,2024,12
7116,CX PAP SIMPLES KRAFT REF: 8335,EMBALAGEM,12,2024-12-18 00:00:00.000,400,7,2024,12
7146,CONJ PENDENTE BRANCO 8335 ASPEN,MONTADOS,12,2024-12-18 00:00:00.000,130,7,2024,12
7170,CONJ.8335/8336 BR (LENTE+QUADRO),INJETADOS,12,2024-12-18 00:00:00.000,702,12,2024,12
8181,CX  MASTER  410X265X390 REF: 335,EMBALAGEM,"1,008",2024-12-18 00:00:00.000,40,7,2024,12
514,SOQUETE PORCELANA E27 FX11 CONICO,ELÉTRICO,12,2024-05-21 00:00:00.000,0,5,2024,5
625,"PARAF AA CAB PAN PHIL 3,5X13 ZB",FIXAÇÃO,48,2024-05-21 00:00:00.000,10453,30,2024,5
2958,CABO 26 CM  PARAL PR,ELÉTRICO,12,2024-05-21 00:00:00.000,4000,15,2024,5
9514,CHAPEU INJ RED LIN MINESOTA MARROM,INJETADOS,12,2024-05-21 00:00:00.000,100,12,2024,5
9515,BRACO INJ ARANDE SEX MARROM,INJETADOS,12,2024-05-21 00:00:00.000,219,12,2024,5
1016,CX MASTER 400x370x405 REF 8270/ 8271,EMBALAGEM,"1,008",2024-06-03 00:00:00.000,70,7,2024,6
7117,CX PAP SIMPLES KRAFT REF: 8336,EMBALAGEM,12,2024-06-03 00:00:00.000,1000,7,2024,6
10655,CONJ ARAND PRETO 8338 ASPEN,MONTADOS,12,2024-06-03 00:00:00.000,0,7,2024,6
546,DISC INJ 1 F PR LINHA MISSISSIPI,INJETADOS,8,2024-09-06 00:00:00.000,36,12,2024,9
561,NIPEL INJ 35MM PR,INJETADOS,8,2024-09-06 00:00:00.000,1305,12,2024,9
568,PRENSA FIO INJ,INJETADOS,8,2024-09-06 00:00:00.000,70,12,2024,9
569,TRAVESSA INJ PR,INJETADOS,8,2024-09-06 00:00:00.000,2000,12,2024,9
625,"PARAF AA CAB PAN PHIL 3,5X13 ZB",FIXAÇÃO,16,2024-09-06 00:00:00.000,10453,30,2024,9
4538,CX PAP PARDA KRAFT REF 8310,EMBALAGEM,8,2024-09-06 00:00:00.000,30,7,2024,9
10650,CX MASTER 660X290X800  KIT 8429,EMBALAGEM,"2,04",2024-10-07 00:00:00.000,15,7,2024,10
9867,FUNDO ARAN 15 CM LINHA DUBLIN MARROM,INJETADOS,24,2024-09-26 00:00:00.000,100,12,2024,9
10342,CONJ SOQ 15 CM PRETO,MONTADOS,24,2024-09-26 00:00:00.000,600,7,2024,9
10669,LENTE INJ ARANDELA 15CM CRISTAL OVAL,INJETADOS,24,2024-09-26 00:00:00.000,20,12,2024,9
10675,GRADE  ARANDELA 15 CM OVAL MR,INJETADOS,24,2024-09-26 00:00:00.000,25,12,2024,9
10690,CX PAP SIMPLES KRAFT OVAL  REF: 8190,EMBALAGEM,24,2024-09-26 00:00:00.000,2,7,2024,9
10627,KIT INDIVIDUAL 8429 MR ARAND - 2PÇ,ARANDELA,6,2024-10-07 00:00:00.000,0,0,2024,10
4554,CONE INJ PQ 8310 LINHA GEORGIA CROMADO,ELABORAÇÃO AX(1),8,2024-09-06 00:00:00.000,20,10,2024,9
4556,CHAPEU INJ P/B 8310 LINHA GEORGIA PRETO,INJETADOS,8,2024-09-06 00:00:00.000,0,17,2024,9
4608,CX SIMPLES MASTER 520x520x 520 REF.8310,EMBALAGEM,1,2024-09-06 00:00:00.000,10,7,2024,9
5076,CONJ SOQ 90 CM PRETO,MONTADOS,8,2024-09-06 00:00:00.000,40,0,2024,9
5237,ABRACADEIRA NYLON 100MM ( ENFORCA GATO ),FIXAÇÃO,8,2024-09-06 00:00:00.000,0,3,2024,9
9728,COPO ARANDELA INJETADO MARROM,INJETADOS,24,2024-09-26 00:00:00.000,101,12,2024,9
506,"PARAF AA CAB PAN PHIL 2,9X9,5 ZB",FIXAÇÃO,72,2024-06-12 00:00:00.000,3000,3,2024,6
583,BOLA SEXTAVADA S/FURO PRETA,INJETADOS,36,2024-06-12 00:00:00.000,800,12,2024,6
585,BRACO INJ ARANDE SEX PR,INJETADOS,36,2024-06-12 00:00:00.000,525,12,2024,6
587,CHAPEU INJ P/ LANTER SEX PR,INJETADOS,36,2024-06-12 00:00:00.000,700,12,2024,6
589,QUADRO INJ P/LANTER SEX PR,INJETADOS,36,2024-06-12 00:00:00.000,700,12,2024,6
626,"PARAF AA CAB PAN PHIL 3,5X16 ZB",FIXAÇÃO,72,2024-06-12 00:00:00.000,4000,2,2024,6
849,"PONTEIRA INTERNA PR 1""",INJETADOS,10,2024-10-31 00:00:00.000,500,7,2024,10
851,PONTEIRA INTERNA PR 1.1/ 2,INJETADOS,5,2024-10-31 00:00:00.000,50,15,2024,10
955,CONJ SOQ 90 CM PARALELO PR,MONTADOS,10,2024-10-31 00:00:00.000,200,7,2024,10
2527,CABECA AL PINT 122 PR LISO,PINTURA,5,2024-10-31 00:00:00.000,40,1,2024,10
2573,"BASE ALUMINIO 1""1/2X580MM PRETA",PINTURA,5,2024-10-31 00:00:00.000,50,1,2024,10
2583,"TUBO AL 1""1/2 X 580MM EST PR LISO",PINTURA,5,2024-10-31 00:00:00.000,50,1,2024,10
516,LENTE SEXTAVADA C/TEXTURA,INJETADOS,60,2024-10-31 00:00:00.000,2500,12,2024,10
583,BOLA SEXTAVADA S/FURO PRETA,INJETADOS,10,2024-10-31 00:00:00.000,800,12,2024,10
587,CHAPEU INJ P/ LANTER SEX PR,INJETADOS,10,2024-10-31 00:00:00.000,700,12,2024,10
589,QUADRO INJ P/LANTER SEX PR,INJETADOS,10,2024-10-31 00:00:00.000,700,12,2024,10
625,"PARAF AA CAB PAN PHIL 3,5X13 ZB",FIXAÇÃO,20,2024-10-31 00:00:00.000,10453,30,2024,10
627,"PARAF AA CAB PAN PHIL 3,5X9,5 ZB",FIXAÇÃO,20,2024-10-31 00:00:00.000,230,2,2024,10
10376,CX PAP SIMPLES KRAFT REF 81050,EMBALAGEM,3,2024-08-14 00:00:00.000,17,10,2024,8
10377,CX PAP SIMPLES MASTER REF 81050,EMBALAGEM,"0,501",2024-08-14 00:00:00.000,4,0,2024,8
10379,CUPULA CONICA 8X17X12 TECIDO PRETO,ABAJUR,3,2024-08-14 00:00:00.000,29,25,2024,8
10551,"DISCO AL 130X26X0,90  2 FUROS PRETO",PINTURA,3,2024-08-14 00:00:00.000,0,2,2024,8
10553,COPO AL 45MM PRETO,PINTURA,3,2024-08-14 00:00:00.000,15,1,2024,8
506,"PARAF AA CAB PAN PHIL 2,9X9,5 ZB",FIXAÇÃO,20,2024-10-31 00:00:00.000,3000,3,2024,10
7430,"ARRUELA ACO DENTADA INT 10X18X0,9 ZB",FIXAÇÃO,3,2024-08-14 00:00:00.000,365,3,2024,8
7437,PORCA ACO FOGAO M10 X 3 MM ZB,FIXAÇÃO,3,2024-08-14 00:00:00.000,200,3,2024,8
10157,PORCA AL USINA 1/2ROSCA INT M10 PRETO,PINTURA,3,2024-08-14 00:00:00.000,0,1,2024,8
10357,"ROTULO LINHA TORONTO REF:81050=12X9,5CM",EMBALAGEM,3,2024-08-14 00:00:00.000,0,0,2024,8
10368,TUBO 200MM DOBRA 90º X 266MM PRETO LISO,PINTURA,3,2024-08-14 00:00:00.000,15,1,2024,8
10375,SOQUETE TERMO P/ ABAJUR BRANCO- ID 08,ELÉTRICO,3,2024-08-14 00:00:00.000,100,7,2024,8
